106 	37 23 50 42 34 
107 	13 47 27 29 48 
108 	10 16 41 36 15 
109 	11 22 21 17 14 
110 	31 50 40 21 23 
111 	16 32 42 40 27 
112 	43 45 50 39 29 
113 	19 17 19 31 37 
114 	17 19 50 43 27 
115 	15 21 21 49 38 
116 	30 33 16 35 14 
117 	21 49 19 28 23 
118 	10 21 29 33 23 
119 	38 43 22 47 29 
120 	25 18 34 36 13 
121 	42 38 24 50 25 
122 	42 26 45 41 30 
123 	28 17 38 42 13 
124 	21 11 45 12 39 
125 	13 25 48 12 49 
126 	48 47 42 29 11 
127 	30 13 29 21 21 
128 	12 25 43 25 15 
129 	13 25 28 28 30 
130 	22 40 39 43 45 
131 	16 14 43 39 26 
132 	12 44 50 43 30 
133 	26 43 40 20 33 
134 	21 25 41 29 12 
135 	33 32 24 33 37 
136 	49 13 34 29 20 
137 	32 29 49 15 16 
138 	48 29 36 42 41 
139 	35 14 18 44 47 
140 	11 32 27 13 38 
141 	42 31 28 46 43 
142 	16 40 19 47 46 
143 	50 33 30 47 50 
144 	49 29 43 10 43 
145 	11 21 14 26 15 
146 	39 26 13 26 38 
147 	33 25 33 48 24 
148 	48 46 42 17 47 
149 	12 39 15 30 40 
150 	26 48 48 13 43 
151 	21 25 14 20 47 
152 	21 35 43 38 11 
153 	21 39 18 19 50 
154 	48 19 42 13 18 
155 	30 46 50 10 48 
156 	13 36 15 50 31 
157 	36 22 41 25 28 
158 	46 10 42 14 36 
159 	49 47 24 49 33 
160 	43 41 22 44 43 
161 	42 42 16 21 20 
162 	23 35 49 48 38 
163 	31 43 30 22 37 
164 	16 23 29 32 48 
165 	49 34 41 27 17 
166 	31 13 32 45 30 
167 	33 27 17 17 13 
168 	31 28 30 24 32 
169 	50 16 32 18 20 
170 	17 20 11 31 49 
171 	32 48 10 29 50 
172 	49 43 21 25 10 
173 	28 41 30 13 38 
174 	33 25 44 33 25 
175 	16 14 25 16 25 
176 	28 31 12 29 41 
177 	47 50 47 28 17 
178 	27 36 31 28 41 
179 	48 36 38 26 48 
180 	47 41 43 37 48 
181 	44 29 26 43 12 
182 	25 50 38 23 29 
183 	44 18 17 20 29 
184 	47 15 42 25 37 
185 	18 27 29 20 34 
186 	24 47 28 43 18 
187 	21 23 33 21 33 
188 	37 11 28 24 22 
189 	40 45 24 44 44 
190 	21 32 18 37 33 
191 	16 35 13 15 17 
192 	20 26 23 43 32 
193 	23 22 21 16 20 
194 	33 28 13 35 46 
195 	46 48 40 10 39 
196 	23 42 32 13 49 
197 	42 10 31 25 36 
198 	20 42 45 41 20 
199 	27 41 15 27 12 
200 	37 16 36 27 10 ;

param resources: 1 2 3 4 5 :=
1 	24 7 8 10 5 
2 	23 18 22 21 6 
3 	5 16 5 6 9 
4 	23 20 23 14 16 
5 	23 21 16 6 5 
6 	12 20 17 18 18 
7 	8 11 25 13 8 
8 	6 7 25 22 23 
9 	12 8 6 14 7 
10 	14 5 17 22 11 
11 	20 20 17 7 10 
12 	17 17 20 9 20 
13 	23 13 17 11 20 
14 	10 11 5 7 11 
15 	18 9 12 20 16 
16 	22 17 20 11 9 
17 	22 18 8 19 13 
18 	23 24 8 15 21 
19 	24 10 10 16 5 
20 	17 22 18 25 16 
21 	19 20 10 22 17 
22 	8 25 17 15 22 
23 	15 6 17 11 15 
24 	14 16 16 21 8 
25 	19 12 24 19 18 
26 	9 8 7 18 18 
27 	20 9 21 15 18 
28 	18 25 13 24 19 
29 	25 21 17 6 24 
30 	8 15 7 20 12 
31 	19 21 11 18 25 
32 	10 22 15 9 9 
33 	19 25 12 21 21 
34 	14 15 14 10 23 
35 	25 23 23 21 16 
36 	21 22 21 7 14 
37 	10 21 23 5 11 
38 	21 22 5 20 6 
39 	20 5 18 22 7 
40 	21 11 15 8 7 
41 	11 14 7 14 20 
42 	14 19 19 22 19 
43 	13 16 20 7 11 
44 	16 16 22 12 12 
45 	19 19 16 12 9 
46 	20 16 20 18 17 
47 	13 13 18 14 7 
48 	16 17 23 11 24 
49 	14 17 24 7 22 
50 	11 17 16 16 13 
51 	14 14 11 9 22 
52 	9 24 18 6 24 
53 	20 7 8 9 22 
54 	18 12 5 5 24 
55 	13 18 22 7 16 
56 	15 15 22 11 13 
57 	18 7 15 15 6 
58 	9 24 5 12 18 
59 	10 13 25 20 25 
60 	6 6 11 6 12 
61 	24 10 8 21 15 
62 	8 14 9 24 12 
63 	20 6 10 10 10 
64 	23 18 18 15 20 
65 	12 19 19 6 13 
66 	11 8 13 8 7 
67 	9 13 7 6 13 
68 	5 16 18 5 19 
69 	22 19 18 23 7 
70 	17 15 5 19 10 
71 	14 21 23 20 15 
72 	10 15 21 15 20 
73 	5 8 9 8 25 
74 	16 21 17 15 14 
75 	20 6 9 8 5 
76 	22 23 19 7 18 
77 	21 5 19 16 16 
78 	22 23 23 6 23 
79 	12 25 10 25 10 
80 	6 17 7 10 12 
81 	10 9 16 11 21 
82 	10 13 20 11 17 
83 	12 5 11 21 17 
84 	14 9 11 9 12 
85 	21 12 6 5 17 
86 	17 18 13 17 20 
87 	21 21 20 14 13 
88 	19 17 16 24 17 
89 	11 9 11 22 5 
90 	14 13 23 19 19 
91 	16 22 22 14 23 
92 	25 22 12 6 20 
93 	22 6 10 8 10 
94 	11 8 9 10 10 
95 	5 11 7 19 20 
96 	15 10 6 13 22 
97 	10 16 24 9 9 
98 	20 24 24 11 25 
99 	13 17 19 10 5 
100 	21 13 5 16 10 
101 	12 15 21 11 18 
102 	22 23 15 24 23 
103 	19 8 8 11 21 
104 	18 7 9 20 11 
105 	7 18 24 10 11 
106 	20 10 22 18 15 
107 	6 10 8 14 13 
108 	8 10 24 17 6 
109 	15 19 8 12 13 
110 	9 24 15 20 13 
111 	5 11 10 23 18 
112 	5 7 18 24 12 
113 	23 18 8 9 25 
114 	8 14 7 14 23 
115 	17 6 13 10 21 
116 	10 15 25 23 14 
117 	17 5 25 15 24 
118 	11 16 17 7 24 
119 	5 16 22 25 16 
120 	20 9 16 19 19 
121 	10 10 22 22 23 
122 	22 21 6 22 15 
123 	20 18 7 5 6 
124 	12 21 12 20 15 
125 	17 15 13 22 15 
126 	5 10 21 6 23 
127 	15 23 12 9 14 
128 	20 19 6 5 10 
129 	15 14 18 6 5 
130 	15 21 22 7 10 
131 	16 8 5 23 5 
132 	21 14 5 16 15 
133 	18 9 10 25 24 
134 	23 10 16 23 19 
135 	21 17 24 13 13 
136 	10 17 6 5 9 
137 	5 19 16 6 25 
138 	21 17 16 22 15 
139 	9 12 8 16 20 
140 	21 5 16 12 16 
141 	12 7 5 13 18 
142 	25 12 21 5 19 
143 	21 20 19 15 20 
144 	25 20 18 22 19 
145 	19 15 15 14 13 
146 	11 19 5 12 13 
147 	11 6 7 22 8 
148 	6 24 14 10 13 
149 	24 18 23 23 6 
150 	8 23 22 21 14 
151 	12 21 11 5 9 
152 	10 19 19 15 17 
153 	17 15 5 5 16 
154 	24 25 17 19 18 
155 	8 10 6 9 16 
156 	18 22 16 13 21 
157 	9 8 12 14 16 
158 	25 17 21 6 11 
159 	24 24 13 8 11 
160 	7 24 20 14 21 
161 	19 23 22 5 13 
162 	12 16 21 23 17 
163 	5 12 19 24 13 
164 	8 6 6 10 12 
165 	17 25 8 19 11 
166 	11 9 12 13 20 
167 	23 12 9 25 16 
168 	9 10 19 9 22 
169 	15 22 22 15 18 
170 	5 7 18 11 24 
171 	9 25 6 13 19 
172 	10 23 6 15 13 
173 	24 23 16 12 8 
174 	12 9 11 19 13 
175 	23 11 8 23 22 
176 	15 23 12 18 8 
177 	18 5 25 8 25 
178 	19 17 12 5 9 
179 	6 22 11 9 24 
180 	19 11 24 23 20 
181 	22 24 23 14 12 
182 	23 24 14 5 12 
183 	21 9 11 22 19 
184 	5 14 19 13 8 
185 	24 19 17 17 18 
186 	25 18 9 23 12 
187 	18 13 10 6 18 
188 	19 15 18 24 9 
189 	23 15 23 21 23 
190 	24 10 10 25 22 
191 	25 16 12 18 5 
192 	10 23 10 22 8 
193 	5 21 6 5 12 
194 	16 17 5 15 11 
195 	16 17 20 18 14 
196 	16 10 10 17 6 
197 	11 25 19 11 7 
198 	22 15 16 15 8 
199 	24 17 8 19 11 
200 	19 15 12 11 17 ;

param capacity:= 1 	 671
2 	 671
3 	 671
4 	 671
5 	 671;

param freq: 1 2 3 4 5 :=
1 	9 8 2278 9 0 
2 	0 0 7 5 2292 
3 	1 0 2302 1 0 
4 	1 1 0 0 2302 
5 	0 15 0 0 2289 
6 	0 0 2304 0 0 
7 	2301 2 0 0 1 
8 	2258 0 15 14 17 
9 	16 1 2285 2 0 
10 	1 2267 4 17 15 
11 	3 0 0 2300 1 
12 	3 2296 4 0 1 
13 	16 0 0 0 2288 
14 	2300 0 1 0 3 
15 	0 2294 0 0 10 
16 	18 3 11 15 2257 
17 	1 0 0 0 2303 
18 	0 3 0 2301 0 
19 	16 2276 0 11 1 
20 	0 0 2304 0 0 
21 	15 3 2283 0 3 
22 	2295 0 2 0 7 
23 	3 2297 3 0 1 
24 	18 0 0 17 2269 
25 	2 2281 0 20 1 
26 	2 14 2288 0 0 
27 	0 1 0 1 2302 
28 	2 2 2283 17 0 
29 	1 1 3 2299 0 
30 	0 0 0 1 2303 
31 	3 18 2266 2 15 
32 	0 0 0 2301 3 
33 	2301 0 1 1 1 
34 	0 2284 1 2 17 
35 	6 6 2292 0 0 
36 	15 0 3 2283 3 
37 	2296 0 6 0 2 
38 	11 1 2292 0 0 
39 	10 2269 21 0 4 
40 	0 2304 0 0 0 
41 	8 2286 0 5 5 
42 	0 13 0 7 2284 
43 	1 2 15 0 2286 
44 	0 2 2 1 2299 
45 	0 0 14 14 2276 
46 	2303 0 0 1 0 
47 	6 14 3 4 2277 
48 	4 19 8 2273 0 
49 	2297 1 0 1 5 
50 	2266 12 2 23 1 
51 	1 2300 0 0 3 
52 	2285 3 1 0 15 
53 	25 2267 2 5 5 
54 	0 0 2301 1 2 
55 	6 0 0 2298 0 
56 	0 0 0 2285 19 
57 	19 2275 8 1 1 
58 	1 12 2 2287 2 
59 	2261 3 3 22 15 
60 	1 0 0 0 2303 
61 	0 0 2304 0 0 
62 	0 15 2274 15 0 
63 	17 4 2279 1 3 
64 	0 0 2 2300 2 
65 	2 3 0 2298 1 
66 	0 2304 0 0 0 
67 	2301 0 0 2 1 
68 	0 1 2299 0 4 
69 	1 15 19 15 2254 
70 	1 3 2299 1 0 
71 	0 0 0 2 2302 
72 	2266 17 1 0 20 
73 	2265 2 18 2 17 
74 	14 0 0 2284 6 
75 	2 1 24 18 2259 
76 	2 1 1 0 2300 
77 	23 2251 1 3 26 
78 	13 14 14 2261 2 
79 	5 12 0 17 2270 
80 	2299 2 1 1 1 
81 	1 0 4 2299 0 
82 	2273 10 17 1 3 
83 	2304 0 0 0 0 
84 	2296 0 2 1 5 
85 	1 0 0 2303 0 
86 	0 2292 3 9 0 
87 	2 0 3 2299 0 
88 	0 0 0 2 2302 
89 	17 0 0 11 2276 
90 	2287 0 13 1 3 
91 	0 2302 0 2 0 
92 	17 0 10 2262 15 
93 	7 0 0 2290 7 
94 	2 2292 2 2 6 
95 	0 0 2266 22 16 
96 	2 1 2261 14 26 
97 	2 2 1 1 2298 
98 	2302 1 1 0 0 
99 	1 8 0 3 2292 
100 	2 1 1 0 2300 
101 	1 3 4 2296 0 
102 	1 0 2301 0 2 
103 	14 0 1 2285 4 
104 	6 5 2 15 2276 
105 	2297 1 3 0 3 
106 	3 2299 0 0 2 
107 	2303 0 1 0 0 
108 	2300 4 0 0 0 
109 	13 6 2247 19 19 
110 	2274 0 1 16 13 
111 	2300 1 0 0 3 
112 	2256 2 3 16 27 
113 	12 17 2271 4 0 
114 	2293 7 0 2 2 
115 	18 2255 30 0 1 
116 	2 0 7 0 2295 
117 	2285 1 15 3 0 
118 	2300 1 0 0 3 
119 	2268 2 14 3 17 
120 	1 2287 1 1 14 
121 	4 2262 18 1 19 
122 	11 20 2240 15 18 
123 	1 6 0 0 2297 
124 	2267 19 1 17 0 
125 	2285 2 0 17 0 
126 	0 1 1 2278 24 
127 	7 17 1 2253 26 
128 	18 2 0 3 2281 
129 	15 15 16 16 2242 
130 	2304 0 0 0 0 
131 	5 2297 0 0 2 
132 	2303 0 0 0 1 
133 	13 3 2258 12 18 
134 	26 2250 0 7 21 
135 	21 15 14 2249 5 
136 	0 10 1 2 2291 
137 	1 1 0 2299 3 
138 	0 2298 5 0 1 
139 	2 17 2285 0 0 
140 	15 1 1 2287 0 
141 	1 6 2294 2 1 
142 	20 15 27 2221 21 
143 	0 2 2300 2 0 
144 	0 2 0 2302 0 
145 	13 5 14 1 2271 
146 	0 1 2302 1 0 
147 	5 2288 2 0 9 
148 	0 0 0 2304 0 
149 	19 16 29 16 2224 
150 	2286 1 0 17 0 
151 	3 4 20 2277 0 
152 	2284 1 2 0 17 
153 	1 0 2301 2 0 
154 	0 0 0 2301 3 
155 	1 0 0 2303 0 
156 	19 1 2284 0 0 
157 	0 2298 0 5 1 
158 	0 12 2 2290 0 
159 	0 0 2301 0 3 
160 	2255 16 13 7 13 
161 	1 1 8 2271 23 
162 	2303 0 0 0 1 
163 	2267 0 14 18 5 
164 	2293 4 5 2 0 
165 	0 0 4 2 2298 
166 	1 2303 0 0 0 
167 	1 2 2273 11 17 
168 	1 1 2 2299 1 
169 	0 22 1 2275 6 
170 	2276 6 21 1 0 
171 	0 0 2303 1 0 
172 	0 0 2289 2 13 
173 	0 0 0 2303 1 
174 	3 2280 0 6 15 
175 	4 2293 1 6 0 
176 	0 2 2301 1 0 
177 	0 0 0 2285 19 
178 	19 5 5 2274 1 
179 	0 1 2 2301 0 
180 	5 2272 3 20 4 
181 	0 2 1 0 2301 
182 	5 0 0 2295 4 
183 	0 2276 17 10 1 
184 	1 2303 0 0 0 
185 	15 3 2 2284 0 
186 	2 0 2 0 2300 
187 	19 2 3 2275 5 
188 	1 15 2 2 2284 
189 	1 0 2302 0 1 
190 	6 1 2295 0 2 
191 	10 1 19 15 2259 
192 	2296 3 3 1 1 
193 	5 3 2 2293 1 
194 	1 1 2302 0 0 
195 	0 0 0 2303 1 
196 	3 0 0 2301 0 
197 	1 14 5 2282 2 
198 	20 0 0 0 2284 
199 	0 0 2283 1 20 
200 	5 54 10 20 2215 ;

end;
